singpopTest 1.000000 0.950000 31 100 500 10 0 0.002 0.062 0.162 0.332 0.496 0.674 0.804 0.892 0.964 0.95
singpopTest 1.000000 0.958000 32 100 500 10 0 0.002 0.084 0.196 0.35 0.518 0.684 0.812 0.902 0.948 0.958
singpopTest 1.000000 0.962000 33 100 500 10 0 0.002 0.052 0.158 0.348 0.526 0.698 0.806 0.902 0.952 0.962
singpopTest 1.000000 0.962000 34 100 500 10 0 0.002 0.06 0.184 0.34 0.5 0.69 0.824 0.898 0.942 0.962
singpopTest 1.000000 0.970000 35 100 500 10 0 0.002 0.078 0.206 0.37 0.538 0.714 0.852 0.932 0.958 0.97
singpopTest 1.000000 0.976000 36 100 500 10 0 0.002 0.084 0.214 0.416 0.57 0.728 0.85 0.93 0.958 0.976
singpopTest 1.000000 0.976000 37 100 500 10 0 0.002 0.07 0.194 0.402 0.584 0.742 0.86 0.942 0.964 0.976
singpopTest 1.000000 0.982000 38 100 500 10 0 0.002 0.06 0.178 0.364 0.53 0.708 0.828 0.926 0.964 0.982
singpopTest 1.000000 0.982000 39 100 500 10 0 0 0.072 0.188 0.392 0.564 0.754 0.874 0.946 0.978 0.982
singpopTest 1.000000 0.986000 40 100 500 10 0 0.004 0.086 0.216 0.414 0.6 0.772 0.89 0.958 0.984 0.986
singpopTest 1.000000 0.988000 41 100 500 10 0 0 0.106 0.216 0.43 0.598 0.764 0.888 0.952 0.976 0.988
singpopTest 1.000000 0.990000 42 100 500 10 0 0.002 0.064 0.198 0.45 0.636 0.818 0.922 0.97 0.986 0.99
singpopTest 1.000000 0.994000 43 100 500 10 0 0.002 0.066 0.184 0.382 0.536 0.76 0.864 0.942 0.978 0.994
singpopTest 1.000000 0.998000 44 100 500 10 0 0.002 0.088 0.216 0.406 0.624 0.79 0.89 0.946 0.978 0.998
singpopTest 1.000000 0.998000 45 100 500 10 0 0.002 0.096 0.23 0.422 0.592 0.774 0.872 0.952 0.984 0.998
singpopTest 1.000000 1.000000 46 100 500 10 0 0.002 0.086 0.206 0.444 0.662 0.844 0.958 0.992 0.994 1
singpopTest 1.000000 1.000000 47 100 500 10 0 0.004 0.088 0.22 0.446 0.672 0.826 0.934 0.966 0.986 1
singpopTest 1.000000 0.202000 0 100 500 10 0 0 0.006 0.02 0.044 0.07 0.096 0.124 0.144 0.18 0.202
singpopTest 1.000000 0.242000 1 100 500 10 0 0 0.01 0.036 0.064 0.092 0.132 0.158 0.18 0.2 0.242
singpopTest 1.000000 0.246000 2 100 500 10 0 0 0.018 0.038 0.06 0.088 0.124 0.158 0.196 0.236 0.246
singpopTest 1.000000 0.258000 3 100 500 10 0 0 0.02 0.05 0.076 0.102 0.138 0.188 0.214 0.25 0.258
singpopTest 1.000000 0.340000 4 100 500 10 0 0 0.014 0.05 0.082 0.126 0.174 0.23 0.268 0.318 0.34
singpopTest 1.000000 0.352000 5 100 500 10 0 0 0.02 0.042 0.074 0.112 0.152 0.222 0.266 0.31 0.352
singpopTest 1.000000 0.372000 6 100 500 10 0 0 0.014 0.052 0.086 0.142 0.206 0.272 0.336 0.4 0.372
singpopTest 1.000000 0.428000 7 100 500 10 0 0 0.024 0.056 0.082 0.132 0.206 0.25 0.32 0.392 0.428
singpopTest 1.000000 0.446000 8 100 500 10 0 0.002 0.016 0.052 0.104 0.17 0.246 0.308 0.378 0.44 0.446
singpopTest 1.000000 0.460000 9 100 500 10 0 0.002 0.03 0.068 0.11 0.174 0.246 0.308 0.39 0.442 0.46
singpopTest 1.000000 0.520000 10 100 500 10 0 0 0.02 0.05 0.098 0.168 0.238 0.31 0.386 0.45 0.52
singpopTest 1.000000 0.520000 11 100 500 10 0 0 0.016 0.072 0.142 0.202 0.268 0.35 0.412 0.474 0.52
singpopTest 1.000000 0.546000 12 100 500 10 0 0.002 0.024 0.066 0.122 0.218 0.296 0.392 0.464 0.538 0.546
singpopTest 1.000000 0.586000 13 100 500 10 0 0 0.024 0.072 0.15 0.238 0.352 0.406 0.49 0.55 0.586
singpopTest 1.000000 0.618000 14 100 500 10 0 0 0.034 0.082 0.148 0.204 0.312 0.388 0.468 0.556 0.618
singpopTest 1.000000 0.628000 15 100 500 10 0 0 0.042 0.084 0.16 0.258 0.36 0.454 0.548 0.632 0.628
singpopTest 1.000000 0.660000 16 100 500 10 0 0.002 0.052 0.106 0.184 0.266 0.354 0.44 0.518 0.598 0.66
singpopTest 1.000000 0.704000 17 100 500 10 0 0 0.044 0.104 0.174 0.258 0.36 0.476 0.556 0.632 0.704
singpopTest 1.000000 0.704000 18 100 500 10 0 0.002 0.056 0.116 0.214 0.318 0.412 0.51 0.586 0.652 0.704
singpopTest 1.000000 0.742000 19 100 500 10 0 0 0.052 0.144 0.268 0.36 0.464 0.562 0.646 0.732 0.742
singpopTest 1.000000 0.770000 20 100 500 10 0 0 0.052 0.124 0.256 0.378 0.496 0.608 0.686 0.76 0.77
singpopTest 1.000000 0.812000 21 100 500 10 0 0.002 0.052 0.158 0.292 0.426 0.524 0.626 0.72 0.786 0.812
singpopTest 1.000000 0.822000 22 100 500 10 0 0 0.072 0.162 0.294 0.406 0.54 0.658 0.74 0.808 0.822
singpopTest 1.000000 0.850000 23 100 500 10 0 0.002 0.084 0.192 0.342 0.48 0.584 0.694 0.796 0.846 0.85
singpopTest 1.000000 0.864000 24 100 500 10 0 0.002 0.07 0.132 0.276 0.408 0.552 0.672 0.772 0.84 0.864
singpopTest 1.000000 0.878000 25 100 500 10 0 0.002 0.076 0.156 0.298 0.43 0.572 0.676 0.76 0.846 0.878
singpopTest 1.000000 0.878000 26 100 500 10 0 0 0.068 0.166 0.312 0.436 0.612 0.728 0.798 0.856 0.878
singpopTest 1.000000 0.916000 27 100 500 10 0 0.002 0.096 0.206 0.384 0.528 0.698 0.794 0.866 0.922 0.916
singpopTest 1.000000 0.916000 28 100 500 10 0 0 0.096 0.208 0.378 0.54 0.704 0.82 0.878 0.916 0.916
singpopTest 1.000000 0.922000 29 100 500 10 0 0.002 0.066 0.208 0.364 0.498 0.64 0.726 0.816 0.876 0.922
singpopTest 1.000000 0.922000 30 100 500 10 0 0 0.092 0.222 0.362 0.516 0.64 0.744 0.844 0.908 0.922
singpopTest 1.000000 0.942000 31 100 500 10 0 0.002 0.1 0.19 0.364 0.524 0.672 0.784 0.876 0.918 0.942
singpopTest 1.000000 0.942000 32 100 500 10 0 0.002 0.098 0.22 0.374 0.532 0.678 0.776 0.838 0.9 0.942
singpopTest 1.000000 0.942000 33 100 500 10 0 0.002 0.104 0.198 0.374 0.534 0.712 0.822 0.902 0.94 0.942
singpopTest 1.000000 0.950000 34 100 500 10 0 0.002 0.084 0.198 0.372 0.554 0.676 0.792 0.882 0.93 0.95
singpopTest 1.000000 0.954000 35 100 500 10 0 0.002 0.098 0.212 0.386 0.568 0.728 0.854 0.91 0.952 0.954
singpopTest 1.000000 0.962000 36 100 500 10 0 0 0.096 0.214 0.388 0.556 0.716 0.818 0.888 0.936 0.962
singpopTest 1.000000 0.976000 37 100 500 10 0 0.002 0.108 0.22 0.41 0.572 0.736 0.842 0.91 0.964 0.976
singpopTest 1.000000 0.978000 38 100 500 10 0 0.002 0.098 0.26 0.42 0.576 0.712 0.82 0.902 0.952 0.978
singpopTest 1.000000 0.978000 39 100 500 10 0 0.002 0.092 0.264 0.42 0.628 0.756 0.85 0.914 0.958 0.978
singpopTest 1.000000 0.982000 40 100 500 10 0 0.002 0.114 0.252 0.456 0.65 0.77 0.866 0.924 0.954 0.982
singpopTest 1.000000 0.990000 41 100 500 10 0 0.002 0.086 0.202 0.43 0.64 0.8 0.896 0.95 0.974 0.99
singpopTest 1.000000 0.990000 42 100 500 10 0 0.002 0.106 0.238 0.432 0.616 0.806 0.9 0.95 0.974 0.99
singpopTest 1.000000 0.990000 43 100 500 10 0 0.002 0.112 0.226 0.43 0.612 0.764 0.874 0.932 0.962 0.99
singpopTest 1.000000 0.992000 44 100 500 10 0 0.002 0.102 0.276 0.466 0.666 0.83 0.922 0.982 0.988 0.992
singpopTest 1.000000 0.994000 45 100 500 10 0 0.002 0.118 0.294 0.472 0.67 0.81 0.908 0.958 0.98 0.994
singpopTest 1.000000 0.996000 46 100 500 10 0 0.002 0.114 0.292 0.488 0.704 0.85 0.942 0.98 0.992 0.996
singpopTest 1.000000 0.996000 47 100 500 10 0 0 0.104 0.266 0.468 0.73 0.88 0.946 0.978 0.99 0.996
singpopTest 1.000000 0.996000 48 100 500 10 0 0.002 0.114 0.304 0.502 0.708 0.87 0.928 0.966 0.988 0.996
singpopTest 1.000000 0.996000 49 100 500 10 0 0.002 0.12 0.296 0.512 0.716 0.872 0.942 0.98 0.986 0.996
singpopTest 1.000000 0.996000 50 100 500 10 0 0.004 0.124 0.254 0.488 0.71 0.852 0.936 0.96 0.98 0.996
singpopTest 1.000000 0.996000 51 100 500 10 0 0.004 0.118 0.262 0.486 0.696 0.864 0.942 0.98 0.996 0.996
singpopTest 1.000000 0.996000 52 100 500 10 0 0.002 0.116 0.252 0.488 0.696 0.86 0.926 0.974 0.992 0.996
singpopTest 1.000000 0.996000 53 100 500 10 0 0.002 0.114 0.282 0.5 0.718 0.858 0.936 0.968 0.982 0.996
singpopTest 1.000000 1.000000 54 100 500 10 0 0 0.11 0.294 0.526 0.714 0.84 0.928 0.976 0.982 1
singpopTest 1.000000 1.000000 55 100 500 10 0 0.002 0.114 0.288 0.498 0.722 0.88 0.956 0.978 0.99 1
singpopTest 1.000000 0.204000 0 100 500 10 0 0 0.002 0.012 0.03 0.056 0.08 0.116 0.136 0.17 0.204
singpopTest 1.000000 0.226000 1 100 500 10 0 0 0.006 0.022 0.05 0.07 0.106 0.146 0.176 0.196 0.226
singpopTest 1.000000 0.238000 2 100 500 10 0 0 0.002 0.006 0.034 0.064 0.098 0.132 0.172 0.208 0.238
singpopTest 1.000000 0.260000 3 100 500 10 0 0 0.002 0.018 0.028 0.056 0.108 0.15 0.184 0.246 0.26
singpopTest 1.000000 0.328000 4 100 500 10 0 0 0.012 0.042 0.078 0.126 0.184 0.252 0.31 0.358 0.328
