./sim < tests/topology.slang
testName time fitness gens maxGens agents groupsize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
topologyTest 0.500000 1.000000 59 100 500 10 0 0 0 0.004 0.042 0.23 0.402 0.762 0.794 0.996 1
topologyTest 0.500000 1.000000 62 100 500 10 0 0 0 0.004 0.056 0.28 0.48 0.854 0.94 0.994 1
topologyTest 0.500000 1.000000 85 100 500 10 0 0 0 0.004 0.046 0.254 0.448 0.778 0.944 0.996 1
topologyTest 0.500000 1.000000 62 100 500 10 0 0 0 0.006 0.06 0.334 0.512 0.896 0.984 0.996 1
topologyTest 0.500000 1.000000 78 100 500 10 0 0 0 0.004 0.046 0.23 0.362 0.736 0.766 0.998 1
topologyTest 0.500000 0.998000 100 100 500 10 0 0 0 0.004 0.044 0.23 0.376 0.736 0.778 0.998 0.998
topologyTest 0.500000 1.000000 77 100 500 10 0 0 0 0.004 0.046 0.232 0.354 0.722 0.758 0.992 1
topologyTest 0.500000 1.000000 69 100 500 10 0 0 0 0.002 0.05 0.26 0.494 0.818 0.93 0.992 1
topologyTest 0.500000 1.000000 82 100 500 10 0 0 0 0.004 0.06 0.312 0.468 0.856 0.886 0.994 1
topologyTest 0.500000 1.000000 71 100 500 10 0 0 0 0.006 0.066 0.302 0.484 0.832 0.896 0.992 1
topologyTest 0.500000 0.996000 100 100 500 10 0 0 0 0.002 0.034 0.16 0.308 0.628 0.732 0.994 0.996
topologyTest 0.500000 1.000000 69 100 500 10 0 0 0 0.006 0.06 0.294 0.486 0.876 0.92 0.984 1
topologyTest 0.500000 1.000000 78 100 500 10 0 0 0 0.004 0.046 0.228 0.384 0.756 0.786 0.998 1
topologyTest 0.500000 0.998000 100 100 500 10 0 0 0 0.004 0.046 0.224 0.334 0.692 0.736 0.99 0.998
topologyTest 0.500000 1.000000 73 100 500 10 0 0 0 0.004 0.046 0.226 0.398 0.772 0.8 0.998 1
