boise60k100pProbSet
Problem reading probability file. File boise60k100pProbSet does not exist.
testName run time fitness gens maxGens popSize cPopSize agents groupSize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
boise60k100p 0 4.000000 0.999376 590 1000 100 100 1603 50 0.0286962 0.0530256 0.0810979 0.148472 0.287586 0.454148 0.634435 0.829694 0.966937 0.994386 0.999376
boise60k100p 0 4.000000 0.999376 600 1000 100 100 1603 50 0.02932 0.0586401 0.0867124 0.152215 0.281971 0.45602 0.644417 0.844666 0.968185 0.993762 0.999376
boise60k100p 0 4.000000 0.999376 610 1000 100 100 1603 50 0.0299439 0.0567686 0.0898316 0.152215 0.288833 0.467873 0.655022 0.856519 0.971928 0.995009 0.999376
boise60k100p 0 4.000000 0.999376 620 1000 100 100 1603 50 0.0286962 0.0567686 0.0848409 0.157205 0.300062 0.467873 0.659389 0.847785 0.972551 0.998752 0.999376
boise60k100p 0 4.000000 0.999376 630 1000 100 100 1603 50 0.0299439 0.0598877 0.0860886 0.152215 0.290705 0.462258 0.650031 0.834685 0.970056 0.996257 0.999376
boise60k100p 0 4.000000 0.999376 640 1000 100 100 1603 50 0.0305677 0.0561447 0.0867124 0.150967 0.279476 0.448534 0.642545 0.831566 0.965689 0.996257 0.999376
boise60k100p 0 4.000000 0.999376 650 1000 100 100 1603 50 0.0299439 0.0586401 0.0823456 0.148472 0.281971 0.462258 0.644417 0.842795 0.959451 0.998752 0.999376
boise60k100p 0 4.000000 0.999376 660 1000 100 100 1603 50 0.0280724 0.0611354 0.0854648 0.147224 0.287586 0.462258 0.659389 0.848409 0.976294 0.996881 0.999376
boise60k100p 0 4.000000 0.999376 670 1000 100 100 1603 50 0.02932 0.0598877 0.0879601 0.15471 0.278228 0.456644 0.657517 0.841547 0.972551 0.998129 0.999376
boise60k100p 0 4.000000 0.999376 680 1000 100 100 1603 50 0.0280724 0.0567686 0.0867124 0.158453 0.274485 0.455396 0.656893 0.840923 0.96257 0.994386 0.999376
