boise60k40pProbSet
Problem reading probability file. File boise60k40pProbSet does not exist.
testName run time fitness gens maxGens popSize cPopSize agents groupSize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
boise60k40p 0 4.000000 0.955708 320 1000 40 40 1603 50 0.025577 0.0455396 0.0717405 0.127885 0.237056 0.384279 0.559576 0.724891 0.855895 0.934498 0.955708
boise60k40p 0 4.000000 0.961323 330 1000 40 40 1603 50 0.025577 0.0461634 0.0704928 0.142233 0.252027 0.407985 0.578291 0.745477 0.880848 0.945103 0.961323
boise60k40p 0 4.000000 0.961323 340 1000 40 40 1603 50 0.0262009 0.0467873 0.073612 0.137866 0.243294 0.411728 0.584529 0.74423 0.877729 0.940112 0.961323
boise60k40p 0 4.000000 0.962570 350 1000 40 40 1603 50 0.0262009 0.0474111 0.0761073 0.137243 0.240799 0.39738 0.5602 0.741734 0.878353 0.950094 0.96257
boise60k40p 0 4.000000 0.962570 360 1000 40 40 1603 50 0.0268247 0.0492826 0.0767311 0.137243 0.238303 0.398628 0.56519 0.723643 0.859014 0.940112 0.96257
boise60k40p 0 4.000000 0.962570 370 1000 40 40 1603 50 0.0249532 0.0449158 0.0711167 0.130381 0.22957 0.37617 0.556457 0.728634 0.870867 0.950717 0.96257
boise60k40p 0 4.000000 0.962570 380 1000 40 40 1603 50 0.0237056 0.0449158 0.0804741 0.132876 0.219588 0.380536 0.54398 0.722395 0.872115 0.943231 0.96257
boise60k40p 0 4.000000 0.962570 390 1000 40 40 1603 50 0.0280724 0.0480349 0.0729881 0.123518 0.22645 0.379289 0.556457 0.71179 0.860262 0.950717 0.96257
boise60k40p 0 4.000000 0.962570 400 1000 40 40 1603 50 0.0262009 0.0474111 0.0754835 0.13849 0.248284 0.395508 0.567062 0.745477 0.878353 0.95446 0.96257
boise60k40p 0 4.000000 0.969432 410 1000 40 40 1603 50 0.0249532 0.0486588 0.0767311 0.131004 0.245165 0.404242 0.583281 0.762321 0.888958 0.958203 0.969432
boise60k40p 0 4.000000 0.970056 420 1000 40 40 1603 50 0.0262009 0.0492826 0.0823456 0.135371 0.242046 0.396756 0.567686 0.737991 0.870243 0.945103 0.970056
boise60k40p 0 4.000000 0.974423 430 1000 40 40 1603 50 0.0262009 0.0505303 0.0786026 0.143481 0.260137 0.428571 0.623206 0.779788 0.898316 0.964442 0.974423
boise60k40p 0 4.000000 0.974423 440 1000 40 40 1603 50 0.0249532 0.0505303 0.0754835 0.1335 0.247661 0.422957 0.587648 0.767935 0.902682 0.97068 0.974423
boise60k40p 0 4.000000 0.974423 450 1000 40 40 1603 50 0.025577 0.0499064 0.0786026 0.142233 0.260137 0.421709 0.611354 0.782283 0.908297 0.966313 0.974423
boise60k40p 0 4.000000 0.974423 460 1000 40 40 1603 50 0.0262009 0.0480349 0.0767311 0.131004 0.258266 0.422333 0.601372 0.784779 0.904554 0.964442 0.974423
boise60k40p 0 4.000000 0.974423 470 1000 40 40 1603 50 0.0274485 0.0474111 0.0761073 0.137243 0.261385 0.409857 0.587024 0.768559 0.88272 0.946351 0.974423
boise60k40p 0 4.000000 0.974423 480 1000 40 40 1603 50 0.0274485 0.0499064 0.0767311 0.137866 0.255147 0.429195 0.611978 0.780412 0.909545 0.972551 0.974423
boise60k40p 0 4.000000 0.975047 490 1000 40 40 1603 50 0.0237056 0.0530256 0.0761073 0.144105 0.26388 0.437305 0.621959 0.792265 0.911416 0.955084 0.975047
boise60k40p 0 4.000000 0.975047 500 1000 40 40 1603 50 0.0274485 0.0486588 0.0798503 0.142233 0.270742 0.447286 0.636931 0.802246 0.910792 0.966313 0.975047
boise60k40p 0 4.000000 0.980037 510 1000 40 40 1603 50 0.0249532 0.0486588 0.077355 0.13849 0.269495 0.440424 0.624454 0.797879 0.91204 0.966937 0.980037
boise60k40p 0 4.000000 0.980037 520 1000 40 40 1603 50 0.0280724 0.0492826 0.0754835 0.129133 0.252027 0.421709 0.610106 0.792265 0.907049 0.963194 0.980037
boise60k40p 0 4.000000 0.980037 530 1000 40 40 1603 50 0.025577 0.0467873 0.0767311 0.142233 0.266376 0.423581 0.62383 0.792888 0.905178 0.968185 0.980037
boise60k40p 0 4.000000 0.980037 540 1000 40 40 1603 50 0.0237056 0.0499064 0.077355 0.135995 0.262633 0.43481 0.635059 0.793512 0.900811 0.960699 0.980037
