./sim < tests/capacity.slang
testName time fitness gens maxGens agents groupsize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
capacity2Test 1.000000 1.000000 52 100 500 10 0 0.002 0.084 0.29 0.444 0.632 0.786 0.914 0.958 0.976 1
capacity2Test 1.000000 1.000000 55 100 500 10 0 0.002 0.088 0.272 0.398 0.552 0.728 0.866 0.948 0.982 1
capacity2Test 1.000000 1.000000 55 100 500 10 0 0 0.03 0.128 0.316 0.522 0.744 0.922 0.974 0.988 1
capacity2Test 1.000000 1.000000 45 100 500 10 0 0.002 0.092 0.288 0.438 0.618 0.802 0.926 0.974 0.992 1
capacity2Test 1.000000 1.000000 62 100 500 10 0 0.002 0.078 0.222 0.416 0.644 0.816 0.928 0.98 0.994 1
capacity2Test 1.000000 1.000000 49 100 500 10 0 0 0.088 0.272 0.436 0.6 0.782 0.926 0.982 0.994 1
capacity2Test 1.000000 1.000000 52 100 500 10 0 0 0.032 0.172 0.368 0.604 0.794 0.936 0.988 1 1
capacity2Test 1.000000 1.000000 47 100 500 10 0 0.002 0.09 0.264 0.402 0.586 0.772 0.908 0.964 0.984 1
capacity2Test 1.000000 1.000000 49 100 500 10 0 0.002 0.058 0.18 0.334 0.502 0.696 0.884 0.976 1 1
capacity2Test 1.000000 1.000000 57 100 500 10 0 0 0.022 0.112 0.294 0.544 0.738 0.89 0.956 0.982 1
capacity2Test 1.000000 1.000000 53 100 500 10 0 0.002 0.086 0.272 0.422 0.572 0.748 0.922 0.994 0.998 1
capacity2Test 1.000000 1.000000 55 100 500 10 0 0.002 0.068 0.202 0.392 0.616 0.81 0.932 0.974 0.99 1
capacity2Test 1.000000 1.000000 56 100 500 10 0 0.002 0.088 0.296 0.432 0.606 0.79 0.924 0.968 0.992 1
capacity2Test 1.000000 1.000000 53 100 500 10 0 0 0.092 0.29 0.402 0.58 0.76 0.904 0.956 0.986 1
capacity2Test 1.000000 1.000000 64 100 500 10 0 0.002 0.038 0.134 0.314 0.514 0.72 0.876 0.97 0.99 1
capacity2Test 1.000000 1.000000 49 100 500 10 0 0.002 0.094 0.284 0.43 0.626 0.8 0.956 1 1 1
capacity2Test 1.000000 1.000000 60 100 500 10 0 0.002 0.092 0.3 0.444 0.62 0.804 0.922 0.98 0.994 1
capacity2Test 1.000000 1.000000 51 100 500 10 0 0.002 0.086 0.286 0.488 0.68 0.856 0.944 0.976 0.988 1
capacity2Test 1.000000 1.000000 60 100 500 10 0 0.002 0.076 0.208 0.38 0.566 0.762 0.906 0.962 0.988 1
capacity2Test 1.000000 1.000000 49 100 500 10 0 0.002 0.086 0.286 0.44 0.588 0.776 0.916 0.98 0.992 1
capacity2Test 1.000000 1.000000 48 100 500 10 0 0.002 0.092 0.228 0.418 0.622 0.8 0.94 0.984 0.996 1
capacity2Test 1.000000 1.000000 53 100 500 10 0 0.002 0.088 0.248 0.414 0.61 0.792 0.926 0.978 0.994 1
capacity2Test 1.000000 1.000000 60 100 500 10 0 0 0.018 0.138 0.31 0.538 0.73 0.908 0.98 0.996 1
capacity2Test 1.000000 1.000000 50 100 500 10 0 0.002 0.086 0.232 0.384 0.56 0.752 0.898 0.964 0.984 1
capacity2Test 1.000000 1.000000 49 100 500 10 0 0 0.064 0.168 0.34 0.538 0.722 0.85 0.946 0.984 1
capacity2Test 1.000000 1.000000 50 100 500 10 0 0.002 0.092 0.258 0.43 0.614 0.814 0.944 0.988 0.996 1
capacity2Test 1.000000 1.000000 54 100 500 10 0 0.002 0.046 0.156 0.318 0.518 0.71 0.87 0.962 0.986 1
capacity2Test 1.000000 1.000000 54 100 500 10 0 0.002 0.092 0.284 0.468 0.668 0.858 0.94 0.978 0.996 1
capacity2Test 1.000000 1.000000 52 100 500 10 0 0.002 0.088 0.264 0.45 0.672 0.838 0.94 0.972 0.99 1
capacity2Test 1.000000 1.000000 45 100 500 10 0 0.002 0.08 0.192 0.348 0.514 0.724 0.878 0.954 0.986 1
capacity2Test 1.000000 1.000000 51 100 500 10 0 0.002 0.086 0.248 0.408 0.608 0.806 0.928 0.968 0.99 1
capacity2Test 1.000000 1.000000 49 100 500 10 0 0.002 0.086 0.278 0.432 0.596 0.772 0.908 0.976 0.996 1
./sim < tests/capacity2.2.slang
testName time fitness gens maxGens agents groupsize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
capacity22Test 1.000000 1.000000 54 100 500 10 0 0.002 0.07 0.206 0.36 0.552 0.716 0.886 0.97 0.994 1
capacity22Test 1.000000 1.000000 46 100 500 10 0 0.002 0.09 0.24 0.412 0.608 0.784 0.906 0.97 0.992 1
